Anno;Cod_Azienda;Specie_Vegetale;PLT;PLV;PRA;PTA;Provincia;Regione;SAU;Biologica;SAU_Irrigata;KW_Macchine;avg_year;min_avg_year;max_avg_year;min_min_year;min_max_year;max_min_year;max_max_year;tot_prec_year;Tipo_Certificazione;max_irrigate;Produzione;Sum_Spesa_Distribuita;CAPITALE_FISSO;CAPITALE_CIRCOLANTE;PATRIMONIO_NETTO;CAPITALE_NETTO_TOTALE;LIQUIDITA_IMMEDIATE;UTILE_PERDITA_ESERCIZIO;Sum_Quantità_azoto;Sum_Quantità_fosforo;Sum_Quantità_potassio;Sum_Valore_del_distribuito;lavoro_dipendente_ore_uomo;lavoro_dipendente_ore_macchina;lavoro_dipendente_ul;lavoro_famigliare_ore_uomo;lavoro_famigliare_ore_macchina
2015;2212013020026000001;Vite per vino di qualità;27432;25892;0;1540;Aosta;Valle DÃ¢â‚¬â„¢Aosta;11,83;N;9,46;159;3,481547614;-0,5823217;7,482508083;-22,3052342;16,36497328;-11,16254904;25,69393072;969,8910971;;1;191;1264;285954;93796;272081;248201;27563;27780;23,34;23,34;33,06;159;3200;0;1,78;2720;0
2015;2222008000002000001;Vite per vino di qualità;128440;0;0;128440;Alessandria;Piemonte;17,46;N;0;202;13,3863464;9,018164123;18,09372408;-4,85629534;24,1216684;1,743414411;34,78720582;950,6678557;;0;3565;12156;190240;212950;362138;214378;181830;147760;0;0;0;3650;2000;0;1,11;6560;0
2015;2222008000506000001;Vite per vino di qualità;41000;5000;0;36000;Asti;Piemonte;12,18;N;0;178;13,3397297;9,02461658;18,01061022;-5,407451375;24,3076777;1,725981386;34,56692197;1059,777283;Vite per vino DOC;0;1360;;180381;79399;255316;227977;30776;27337;;;;;0;0;0;5360;0
2015;2222008000539000001;Vite per vino di qualità;487100;0;0;487100;Asti;Piemonte;94,1;N;0;528;13,17967894;8,959395474;17,69075321;-5,296467106;23,1995979;1,004119698;34,25802692;1074,058037;Vite per vino DOCG;0;7716;109163;2483892;5736490;8074643;6969666;1937493;1104975;4779,42;9306,83;13978,25;31940;102750;0;56,41;22080;0
2015;2222008015195000001;Vite per vino di qualità;46200;0;0;46200;Cuneo;Piemonte;7,94;N;0;121;13,01872878;8,831153794;17,51876017;-5,147843649;23,00477306;0,709310713;34,10420581;1031,943472;Vite per vino DOCG;0;1155,06;23346;345284;167452;491202;387303;119583;103898;250;250;250;12500;0;0;0;7800;0
2015;2222008015208000001;Vite per vino di qualità;1569002;0;0;1569002;Cuneo;Piemonte;74,26;N;0;470;12,91381274;8,738195287;17,39912852;-5,300501893;22,81363676;0,582243743;33,94332509;1043,60994;Vite per vino DOCG;0;13397,47;45555;297298;1884228;2039887;1141063;937945;898826;520;520;520;28600;10080;0;5,16;7200;0
2015;2222008015218000001;Vite per vino di qualità;41124;41124;0;0;Cuneo;Piemonte;5;N;0;91;12,84237751;8,677172078;17,28337632;-5,587223731;22,64210581;0,589741441;33,75004888;1076,015562;Vite per vino DOC;0;434,04;8763;46593;20603;65300;53773;20463;11527;130;130;130;6500;0;0;0;2400;0
2015;2222008015235000001;Vite per vino di qualità;51576;51576;0;0;Cuneo;Piemonte;15,79;N;0;136;12,52857207;8,234563463;17,10059483;-6,937984546;22,60200812;0,259800902;33,52902155;1054,744725;Vite per vino DOCG;0;368,4;12203;692122;121562;779897;689015;63998;90883;140;140;140;7000;0;0;0;4800;0
2015;2222008015259000001;Vite per vino di qualità;24108;18700;0;5408;Cuneo;Piemonte;7,44;N;0,12;182;12,58644418;8,286095293;17,1689868;-6,935419493;22,71338076;0,30125519;33,6394523;1019,581021;Vite per vino DOCG;0;260;1012;10451;55272;56456;-1244;31312;57699;175;175;175;350;3856;0;2,14;2400;0
2015;2222008015527000001;Vite per vino di qualità;11576;0;0;11576;Cuneo;Piemonte;2,09;N;0;60;12,44989336;8,243944518;16,94800446;-6,76099655;22,45077389;0,127828692;33,35100518;1066,068236;Vite per vino DOC;0;109,44;1983;110113;11622;120416;109971;11538;10446;60;60;60;200;0;0;0;4800;0
2015;2222008016003000001;Vite per vino di qualità;27448;27448;0;0;Cuneo;Piemonte;2,67;N;0;139;12,92352697;8,72274359;17,40553587;-5,516931438;22,77452905;0,671969123;33,91583221;1059,465377;Vite per vino DOCG;0;146;1715;12778;24303;35434;13973;24303;21461;14,87;14,87;14,87;580;0;0;0;2880;0
2015;2222008017004000001;Vite per vino di qualità;43997;41497;0;2500;Cuneo;Piemonte;15,16;N;3,01;143;12,90441883;8,684242637;17,44213061;-5,687597869;22,96454499;0,539200767;34,04430254;1011,770825;;0;356,5;3327;127725;79751;204735;150964;79751;53770;83,35;83,35;83,35;214;0;0;0;9760;0
2015;2222008017006000001;Vite per vino di qualità;275220;275220;0;0;Cuneo;Piemonte;33,19;N;0;335;12,8305402;8,669670974;17,26879092;-5,603599621;22,63952037;0,572776469;33,73667539;1076,347588;;0;2368;13228;770824;234680;988883;838572;234680;150311;588,95;588,95;834,35;2084;11100;100;6,17;2240;0
2015;2222008017007000001;Vite per vino di qualità;51104;51104;0;0;Cuneo;Piemonte;11,44;N;0;102;12,92524628;8,735013456;17,40861216;-5,39747952;22,83485036;0,634602026;33,95113743;1053,54436;;0;495;3805;950522;64813;1012267;956568;64813;55701;101,99;169,99;254,99;701;570;20;0,32;2240;0
2015;2222008020003000001;Vite per vino di qualità;36950;1200;0;35750;Asti;Piemonte;6,95;N;0;135;13,58122237;9,365265349;18,15652354;-4,937596212;24,20481061;1,281329898;35,10498558;946,1364536;Vite per vino DOC;0;1230;7487;194081;68712;254527;182280;68712;72248;;;;;0;0;0;2672;0
2015;2222008021002000001;Vite per vino di qualità;18528;12347;0;6181;Asti;Piemonte;3,81;N;0;119;13,37902788;9,115132421;17,8815377;-5,782569577;24,09950569;1,942250262;35,066359;1033,093095;Vite per vino DOC;0;408,3;770;179242;37960;211542;168535;25412;43007;283,33;283,33;283,33;850;0;0;0;2048;0
2015;2222008021015000001;Vite per vino di qualità;13247;13247;0;0;Asti;Piemonte;2,62;N;0;105;13,28082117;9,024062825;17,76225641;-4,933025536;22,94132862;1,186248365;34,42563751;1015,105123;;0;165;188;4487;15229;18921;5866;15229;13055;131,25;131,25;131,25;280;0;0;0;2400;0
2015;2222008022011000001;Vite per vino di qualità;136000;136000;0;0;Asti;Piemonte;15,11;N;0;175;13,39689855;9,120024552;17,95188633;-5,543199081;23,41948244;1,320424737;34,53986863;1074,219379;Vite per vino DOCG;0;1700;7800;620482;117400;729721;616248;117400;113474;1050;1050;1050;2350;0;0;0;4696;0
2015;2222008022012000001;Vite per vino di qualità;32000;32000;0;0;Asti;Piemonte;4,42;N;0;170;13,40149996;9,124078935;17,95803894;-5,521296938;23,41550564;1,31789558;34,5460882;1074,228516;Vite per vino DOCG;0;400;1650;282608;30466;311154;291128;28666;20026;350;350;350;700;0;0;0;2312;0
2015;2222008025010000001;Vite per vino di qualità;29069;29069;0;0;Alessandria;Piemonte;3,33;N;0;81;13,15579521;8,955164976;17,57881034;-4,549783357;22,75248964;1,020207349;34,25814595;1005,051533;Vite per vino DOC;0;293,2;1557;115621;21091;134968;121849;21091;13119;90;60;120;450;16;16;0,01;2880;0
2015;2222008025011000001;Vite per vino di qualità;27143;27143;0;0;Alessandria;Piemonte;4,01;N;0;44;13,15490178;8,954047732;17,57827559;-4,558852542;22,75270028;1,019047297;34,2566699;1005,560485;Vite per vino DOCG;0;308,8;1649;294827;22606;315805;293106;22606;22698;187,5;131,25;318,75;818;0;0;0;2000;0
2015;2222008025016000001;Vite per vino di qualità;141304;141304;0;0;Alessandria;Piemonte;22,67;N;0;221;13,48204559;9,262970003;17,87614025;-3,446790682;22,91748045;1,366284002;34,84760905;877,8308936;Vite per vino DOCG;0;1804,2;20175;664018;103401;758849;685984;102603;72864;;;;;8;8;0;4000;0
2015;2222008026040000001;Vite per vino di qualità;6050;6050;0;0;Alessandria;Piemonte;5,28;N;0;99;13,05841576;8,995156012;17,35515507;-4,029437529;22,63902978;0,917980542;33,97199688;993,4534028;Vite per vino DOC;0;110;570;470;9445;9289;-1686;9445;10974;40;120;120;210;0;0;0;1600;0
2015;2222008026045000001;Vite per vino di qualità;20018;20018;0;0;Alessandria;Piemonte;15,23;N;0;77;13,57468269;9,247977792;18,07089969;-4,385467355;23,12703416;1,452643906;35,16087836;849,8993138;Vite per vino DOC;0;1112;6100;133710;12168;142748;140689;12168;2061;503,35;503,35;713,08;1464;0;0;0;2080;0
2015;2222008027000000001;Vite per vino di qualità;83500;42700;0;40800;Alessandria;Piemonte;7,28;N;0;177;13,44055237;9,173856267;17,90179116;-4,225400933;22,99898963;1,346643969;34,7865314;930,9328503;;0;1719;2677;178700;112766;288268;209839;69646;78429;0;0;0;799;0;0;0;2560;0
2015;2222008027019000001;Vite per vino di qualità;66600;0;0;66600;Alessandria;Piemonte;15,71;N;0;213;13,55193104;9,23141459;17,98847949;-6,259372048;23,84210665;1,382137899;34,9310399;746,0438794;Vite per vino DOC;0;1936;4255;290411;166014;428587;378825;156734;49763;0;0;0;1519;8080;0;4,48;3880;0
2015;2222008027026000001;Vite per vino di qualità;215100;0;0;215100;Alessandria;Piemonte;35,93;N;0;441;13,45893421;9,545536325;17,52952977;-4,017246564;23,95595373;1,396043826;34,55503251;856,847764;;0;6303;11516;1743108;446666;2055345;1747301;389226;308044;0;0;0;4131;2400;0;1,34;2800;0
2015;2222008027063000001;Vite per vino di qualità;54840;0;0;54840;Alessandria;Piemonte;16,03;N;0;276;13,38872496;9,019221511;18,09729283;-4,870279242;24,11249646;1,745134519;34,7927131;950,7959206;;0;1608;4674;197020;60453;247972;179472;44933;68501;0;0;0;1404;0;0;0;2400;0
2015;2222008027064000001;Vite per vino di qualità;237580;0;0;237580;Alessandria;Piemonte;42,43;N;0;387;13,45893421;9,545536325;17,52952977;-4,017246564;23,95595373;1,396043826;34,55503251;856,847764;;0;5940;19299;2311889;250163;2467948;2375668;204883;92280;12;12;12;4607;6027;27;3,02;2496;0
2015;2222008070083000001;Vite per vino di qualità;52765;52765;0;0;Alessandria;Piemonte;7,33;N;0;96;13,1943062;8,986560089;17,61943263;-4,419964254;22,76349329;1,07365057;34,31378323;996,8248377;Vite per vino DOC;0;620,23;4026;137163;38979;173413;144024;38893;29389;208,7;139,13;278,26;900;30;30;0,02;3680;0
2015;2222008070087000001;Vite per vino di qualità;8330;3080;0;5250;Alessandria;Piemonte;4,51;N;0;92;13,07738215;9,018398253;17,35721425;-3,850574416;22,66088704;0,974282658;34,02984572;994,3926146;Vite per vino DOCG;0;246,1;942;61909;5263;66610;68464;5091;-1853;;;;;0;0;0;2240;0
2015;2222008070215000001;Vite per vino di qualità;15397;15397;0;0;Alessandria;Piemonte;3,58;N;0;131;13,20305823;9,031902286;17,58997317;-4,097792663;22,73292536;1,085952309;34,28766372;984,6454197;Vite per vino DOC;0;246,1;750;54611;12140;65814;59850;12140;5963;137,5;0;0;481;0;0;0;2000;0
2015;2222008070242000001;Vite per vino di qualità;14800;0;0;14800;Alessandria;Piemonte;10,6;N;0;151;13,56234149;9,54348018;17,75028744;-3,772358241;23,57835488;1,394991986;34,85538219;821,5483965;Vite per vino DOC;0;635;1323;498412;13702;510037;499425;13702;10612;10,35;5,1;9,6;213;0;0;0;4896;0
2015;2222008070274000001;Vite per vino di qualità;72750;72750;0;0;Alessandria;Piemonte;8,35;N;0;96;13,58397774;9,485413604;17,8405543;-4,308041177;23,57884076;1,398490993;34,99552102;781,4513047;Vite per vino DOC;0;750;1934;643465;65209;702802;660245;65209;42557;250;44,5;715;1779;0;0;0;2480;0
2015;2222008070317000001;Vite per vino di qualità;131818;131818;0;0;Alessandria;Piemonte;30,58;S;0;158;13,36469565;9,039287846;18,02308059;-5,644184346;23,97151068;1,93544457;34,75791815;1093,271387;;0;232;1537;365775;119289;463098;323809;119289;139290;360;360;360;1370;0;0;0;2400;0
2015;2222008070321000001;Vite per vino di qualità;40568;38800;0;1768;Alessandria;Piemonte;6,67;N;0;150;13,46640781;9,212560229;17,90244112;-3,866457131;22,99192229;1,371319956;34,87302232;867,321074;Vite per vino DOC;0;801;6450;47468;29236;75535;64591;22021;10944;288;144;432;696;464;0;0,25;1920;0
2015;2222008070332000001;Vite per vino di qualità;11735;215;0;11520;Alessandria;Piemonte;18,92;N;0;198;13,41911614;9,153182356;17,9709182;-5,554724461;24,17612383;2,030844931;35,10871731;1065,270583;;0;336,05;1175;172024;1979;171792;174740;1979;-2946;;;;;14;14;0,01;4000;0
2015;2222008070349000001;Vite per vino di qualità;10080;0;0;10080;Alessandria;Piemonte;21,69;N;0;106;13,41737337;9,027025545;18,14353277;-5,188740237;23,93153586;1,783832623;34,83463888;954,3582981;Vite per vino DOC;0;244;1797;83474;12968;94000;89277;12568;4723;0;0;0;2537;32;32;0,02;3520;0
2015;2222008070353000001;Vite per vino di qualità;0;0;0;0;Alessandria;Piemonte;20,8;N;0;217;13,38540289;9,095745299;17,95733066;-5,535738554;24,0774941;1,971068074;34,95300963;1076,897572;;0;0;2254;65178;18724;82322;79735;18724;2587;240;120;120;613;4;4;0;3080;0
2015;2222008070359000001;Vite per vino di qualità;45920;0;0;45920;Alessandria;Piemonte;23,69;N;0;126;13,35542535;9,035490394;18,02212429;-5,709310437;24,04534012;1,912182133;34,68120127;1088,432983;;0;1217,12;3962;9824;25049;31325;-3830;25049;35157;900;0;0;1194;51;51;0,03;3760;0
2015;2222008070362000001;Vite per vino di qualità;82040;0;0;82040;Alessandria;Piemonte;35,21;N;0;276;13,50109223;9,065788393;18,28628438;-5,264879289;23,83043465;1,849993425;35,06567757;918,211348;Vite per vino DOC;0;1992;3552;138668;39379;167970;127415;39379;40554;0;0;0;1211;64;64;0,04;2000;0
2015;2222008070381000001;Vite per vino di qualità;33500;0;0;33500;Alessandria;Piemonte;26,32;N;0;602;13,41585439;9,010768738;18,17455762;-5,562618594;23,7062294;1,859113218;34,85252699;992,1049307;;0;1139;4800;259391;96328;338384;261234;96328;77149;0;0;0;708;0;0;0;4000;0
2015;2222008070386000001;Vite per vino di qualità;41750;41750;0;0;Alessandria;Piemonte;12,47;S;0;120;13,40410042;9,026037589;18,12552061;-5,330220749;23,97402714;1,809105519;34,77558219;955,2629407;Vite per vino DOC;0;715;5302;128620;15894;144515;123365;14640;21149;261,29;261,29;261,29;1200;1;1;0;2750;0
2015;2222008070400000001;Vite per vino di qualità;3457;0;0;3457;Alessandria;Piemonte;3,23;N;0;74;12,94452643;9,073938167;17,00684379;-3,708068634;22,67287004;1,063288506;33,59748032;921,804392;;0;101,4;563;170000;61130;229308;215455;53937;13853;;;;;0;0;0;2560;0
2015;2222008070403000001;Vite per vino di qualità;141427;141427;0;0;Alessandria;Piemonte;14,9;N;0;228;13,43737848;9,214946455;17,83886735;-3,590200101;22,8715818;1,330529491;34,77273749;898,4715712;Vite per vino DOC;0;1852,64;6731;92960;112624;197099;95868;112624;101230;896;448;1088;3533;0;0;0;2880;0
2015;2222008071129000001;Vite per vino di qualità;46750;46750;0;0;Alessandria;Piemonte;12,89;N;0;265;13,33689978;8,983941717;17,77949387;-6,490339695;23,63905867;1,234972707;34,56668136;747,7680647;Vite per vino DOC;0;850;1550;346206;68241;411641;345740;68241;65902;57,14;171,43;171,43;300;0;0;0;4400;0
2015;2222008071182000001;Vite per vino di qualità;28000;28000;0;0;Alessandria;Piemonte;9,83;N;0;129;13,14212498;9,149948449;17,3212806;-3,648195735;22,7856334;1,144253147;34,09292211;927,419492;Vite per vino DOC;0;400;3678;169302;19890;153508;121971;19890;31538;140,82;422,45;422,45;1615;0;0;0;2240;0
2015;2222008071189000001;Vite per vino di qualità;55558;55558;0;0;Alessandria;Piemonte;63,84;N;0;623;13,41499718;9,034311188;18,13026241;-4,845140378;24,07032145;1,740973567;34,85667085;930,1528405;Vite per vino DOC;0;1388;8043;501279;34898;533710;497360;34898;36351;9,13;9,13;9,13;2331;0;0;0;2720;0
2015;2222008071208000001;Vite per vino di qualità;95550;95550;0;0;Alessandria;Piemonte;8,68;N;0;160;13,47361762;9,191097946;17,94505365;-4,095087944;23,02569333;1,366277352;34,89157005;859,6763996;Vite per vino DOC;0;910;4480;240733;112482;347482;278850;81797;68632;765;1020;1020;2652;0;0;0;5000;0
2015;2222008071212000001;Vite per vino di qualità;34200;34200;0;0;Alessandria;Piemonte;12,82;N;0;215;13,45786026;9,246664427;17,84752029;-3,65238624;22,96325561;1,343485353;34,83319147;864,260124;Vite per vino DOC;0;380;700;224497;31898;254293;233583;28698;20709;11,5;0;0;400;12;12;0,01;3000;0
2015;2222008072725000001;Vite per vino di qualità;26280;0;0;26280;Alessandria;Piemonte;9,16;N;0;193;13,38586999;9,004909118;18,11986058;-5,56912954;23,84494506;1,850881772;34,76229483;1016,222721;;0;785;538;109941;20284;125327;108707;20284;16619;0;0;0;2195;0;0;0;2400;0
2015;2222008072740000001;Vite per vino di qualità;10430;0;0;10430;Alessandria;Piemonte;10,67;N;0;143;13,26855175;8,979253207;17,63257737;-6,443626126;23,44712125;1,156903061;34,45632619;801,985099;;0;264;772;128929;0;121854;125357;0;-3503;106,92;106,92;106,92;220;0;0;0;4160;0
2015;2222008075187000001;Vite per vino di qualità;8085;0;0;8085;Asti;Piemonte;1,55;N;0;74;13,3520523;9,090699613;17,83138722;-4,701566247;23,0496941;1,29692345;34,57308703;958,3411928;Vite per vino DOCG;0;257;408;37741;40547;77627;71374;37697;6253;28;84;84;125;0;0;0;1600;0
2015;2222008075193000001;Vite per vino di qualità;9840;0;0;9840;Asti;Piemonte;9,35;S;0;118;13,38836257;9,146786208;17,83673439;-5,976520468;24,10874048;1,800729065;35,11149406;992,2632663;Vite per vino DOC;0;209;5500;5030;99315;98239;63838;71655;34401;15;15;15;1500;0;0;0;4800;0
2015;2222008076019000001;Vite per vino di qualità;33328;24045;0;9283;Asti;Piemonte;4,1;N;0;115;13,09523106;8,867621204;17,54410164;-5,134180341;22,62854445;0,953608073;34,07266948;1046,978267;;0;493,33;2795;144613;37624;178356;161427;26674;16929;420;420;420;924;200;0;0,11;4856;0
2015;2222008076020000001;Vite per vino di qualità;32831;21124;0;11707;Asti;Piemonte;5,29;N;0;138;13,20835382;8,966162356;17,71735547;-5,384642302;23,10568118;1,087386248;34,27333258;1074,05733;;0;608,96;998;70923;45448;114018;83934;31056;30084;323,44;323,44;323,44;690;8;1;0;2528;0
2015;2222008076023000001;Vite per vino di qualità;62289;56889;0;5400;Asti;Piemonte;7,31;N;0;141;13,21893369;8,974492053;17,72825121;-5,399623038;23,11403163;1,107431762;34,28767422;1074,067837;;0;830,7;2211;190509;76572;262095;202405;67279;59689;378,4;189,2;567,6;1364;360;0;0,2;2416;0
2015;2222008076063000001;Vite per vino di qualità;175900;172500;0;3400;Asti;Piemonte;23,9;N;0;444;13,5961592;9,223437177;18,15454244;-4,660414849;23,26355991;1,514376857;35,18123823;856,4200539;Vite per vino DOC;0;2588;6960;1023960;188030;1195565;1082462;164420;113103;870,35;1414,32;2284,67;3398;3000;0;1,67;5200;0
2015;2222008076068000001;Vite per vino di qualità;33080;33080;0;0;Asti;Piemonte;4,09;N;0;169;13,51620009;9,172752606;18,07094287;-5,135767614;23,29490854;1,479413861;34,91043659;946,936407;Vite per vino DOC;0;448;2789;111279;24727;133461;110711;24727;22750;50;125;200;750;0;0;0;5416;0
2015;2222008076094000001;Vite per vino di qualità;50074;32192;0;17881;Asti;Piemonte;4,47;N;0;168;13,21101414;8,968366273;17,7207743;-5,385595377;23,11022067;1,090275456;34,27714999;1074,060869;;0;842,89;4086;91469;65257;151292;104586;47687;46707;390,79;390,79;390,79;990;8;1;0;4760;0
2015;2222008076103000001;Vite per vino di qualità;50400;0;0;50400;Asti;Piemonte;13,05;S;0;125;13,41350781;9,105814831;18,06238341;-5,606908579;24,21533225;1,814939591;34,66540364;1073,436344;Vite per vino DOC;0;661;1423;283094;495781;763029;499112;215748;263919;376,9;1130,69;1130,69;5101;2456;64;1,36;3896;0
2015;2222008076105000001;Vite per vino di qualità;80180;80180;0;0;Asti;Piemonte;10,36;N;0;232;13,54951798;9,1876406;18,12543231;-5,520146267;23,40365553;1,52658011;34,95438182;920,1310426;Vite per vino DOCG;0;830;4460;483236;59056;537418;499833;59056;37586;255,36;383,04;383,04;1430;1200;0;0,67;3200;0
2015;2222008077013000001;Vite per vino di qualità;60000;60000;0;0;Asti;Piemonte;6,7;N;0;160;13,41202656;9,151259854;17,96449128;-5,324517978;23,52190304;1,302602511;34,58086604;1054,634321;Vite per vino DOCG;0;800;2600;371496;52850;420745;382246;52850;38500;420;420;420;980;0;0;0;4624;0
2015;2222008077015000001;Vite per vino di qualità;88200;88200;0;0;Asti;Piemonte;13,65;N;0;115;13,43790178;9,148235786;18,00636712;-5,573259238;23,41546619;1,354119015;34,59281683;1074,272058;Vite per vino DOCG;0;900;4400;825716;127814;948238;834528;127814;113710;583,33;583,33;583,33;1400;0;0;0;4624;0
2015;2222008077017000001;Vite per vino di qualità;66000;66000;0;0;Asti;Piemonte;9,86;N;0;110;13,15715268;8,935957223;17,67217222;-5,342784276;23,14778639;0,945155809;34,2496513;1057,387558;Vite per vino DOCG;0;600;2340;400423;105242;501705;423467;78737;78238;400;400;400;1000;0;0;0;2952;0
2015;2222008077018000001;Vite per vino di qualità;36000;36000;0;0;Asti;Piemonte;5,26;N;0;160;13,38204433;9,146905048;17,92256745;-5,014893264;23,56072506;1,210655783;34,57166852;1032,33276;Vite per vino DOCG;0;450;;247936;60091;305868;263055;46651;42812;;;;;0;0;0;2936;0
2015;2222008081313000001;Vite per vino di qualità;271255;6800;0;264455;Cuneo;Piemonte;22,75;N;0;271;12,67084812;8,384980098;17,24921672;-6,745566502;22,8218506;0,353380117;33,7781515;1015,987165;Vite per vino DOCG, Vite per vino DOC;0;2535;11954;4570965;1423408;5972483;5692636;202981;279847;15;15;15;5337;7872;0;4,37;5760;0
2015;2222008087060000001;Vite per vino di qualità;10200;0;0;10200;Novara;Piemonte;2,62;N;0,22;83;12,74508871;8,18731609;17,12420416;-6,135294145;24,25359141;1,917892291;33,2955119;1373,668564;Vite per vino DOCG;0;297,12;970;47264;159415;147307;55056;97706;92251;;;;;;;;;
2015;2222008115193000001;Vite per vino di qualità;312942;0;0;312942;Cuneo;Piemonte;29,4;N;0;288;12,93472024;8,721214609;17,46835091;-5,558735652;23,01270161;0,568192488;34,09109501;1007,123049;Vite per vino DOCG;0;4121,3;56242;855711;1142714;1799890;1513746;531239;286144;400;400;400;22000;18000;0;9;4800;0
2015;2222008115212000001;Vite per vino di qualità;22575;22575;0;0;Cuneo;Piemonte;1,95;N;0;27;13,43419028;9,215431785;17,99930891;-5,041936748;23,9175302;1,122375513;34,85475736;956,3147562;Vite per vino DOCG;0;129;1910;25154;21293;45092;28545;21223;16547;2,67;2,67;2,67;200;0;0;0;2400;0
2015;2222008115216000001;Vite per vino di qualità;71820;0;0;71820;Cuneo;Piemonte;11,99;N;0;145;13,00213853;8,776842833;17,54599526;-5,529781539;23,07442814;0,653737386;34,17506702;1010,81889;Vite per vino DOCG;0;1352,96;23892;573168;86070;652132;586626;55537;65507;260;260;260;6500;2;2;0;3900;0
2015;2222008115217000001;Vite per vino di qualità;255800;0;0;255800;Cuneo;Piemonte;35;S;0;314;13,12415871;8,905126009;17,62227654;-5,403175427;23,08099003;0,957569886;34,16390702;1074,005348;Vite per vino DOCG;0;4348;70789;1372014;1301848;2587654;1944364;656078;643289;130;130;130;6500;4000;0;2;5800;0
2015;2222008115222000001;Vite per vino di qualità;0;0;0;0;Cuneo;Piemonte;0,75;N;0;83;13,06264361;8,867351304;17,56285959;-5,163827873;23,068034;0,78893682;34,14786947;1027,703913;Vite per vino DOCG;0;;;9468;41873;51177;48108;41685;3069;;;;;0;0;0;2880;0
2015;2222008115244000001;Vite per vino di qualità;58702;29787;0;28915;Cuneo;Piemonte;14,59;N;0;249;12,15008112;7,955071883;16,64527268;-7,237915065;22,33210019;-0,051058622;32,69049705;1182,099766;Vite per vino DOCG;0;839,2;1047;265295;86659;347047;304358;56716;42690;64,14;128,29;256,57;1104;0;0;0;4800;0
2015;2222008115260000001;Vite per vino di qualità;49024;11024;0;38000;Cuneo;Piemonte;7,35;N;0;157;12,75073627;8,476406424;17,32265803;-6,448378883;22,88495254;0,416442454;33,87435338;1007,697916;Vite per vino DOCG;0;754;4046;117510;191709;286585;211144;87776;75441;444,99;444,99;444,99;1315;14;14;0,01;6800;0
2015;2222008115417000001;Vite per vino di qualità;8400;0;0;8400;Cuneo;Piemonte;2,86;S;0;43;12,51026277;8,290327877;17,02490126;-6,661745033;22,55551433;0,186406887;33,47395431;1066,08581;Vite per vino DOCG;0;50,98;2000;124955;18909;143134;137311;9679;5822;;;;;0;0;0;5400;0
2015;2222008115425000001;Vite per vino di qualità;28822;28822;0;0;Cuneo;Piemonte;3,24;N;0;135;12,88271502;8,708136511;17,35990611;-5,422936124;22,7774038;0,571714269;33,88513175;1047,266295;Vite per vino DOCG;0;450;6695;121409;32533;152213;115705;32383;36508;180;180;180;750;0;0;0;2400;0
2015;2222008115428000001;Vite per vino di qualità;13837;13837;0;0;Cuneo;Piemonte;3,36;N;0;68;12,59024714;8,400482759;17,07913229;-6,322305872;22,56723002;0,25211628;33,54548888;1069,469874;Vite per vino DOC;0;160,36;4683;106722;15222;121115;107685;15082;13429;40;40;40;2000;0;0;0;2400;0
2015;2222008115445000001;Vite per vino di qualità;89841;89841;0;0;Cuneo;Piemonte;13,53;N;0;303;12,91574848;8,725396296;17,39756189;-5,423991259;22,82261007;0,627628388;33,93599892;1055,355069;Vite per vino DOCG;0;1368,3;27401;365005;57833;417447;365587;57483;51861;180;180;180;9000;0;0;0;6000;0
2015;2222008115463000001;Vite per vino di qualità;345700;0;0;345700;Cuneo;Piemonte;18,54;N;0;173;12,75250182;8,54479218;17,26621657;-5,98999693;22,7666325;0,411311948;33,78611129;1028,44293;Vite per vino DOCG;0;1175,38;22093;517126;637195;1129606;983873;151591;145731;2500;2500;2500;12500;0;0;0;5400;0
2015;2222008115466000001;Vite per vino di qualità;57200;57200;0;0;Cuneo;Piemonte;13,7;N;0;330;12,83027697;8,669495416;17,26845134;-5,604006433;22,6394015;0,572430261;33,73636416;1076,355874;Vite per vino DOC;0;880;25029;398851;22140;416052;403729;14570;12323;296;296;296;14800;0;0;0;3000;0
2015;2222008115471000001;Vite per vino di qualità;128475;128475;0;0;Cuneo;Piemonte;15,68;N;0;185;12,52857207;8,234563463;17,10059483;-6,937984546;22,60200812;0,259800902;33,52902155;1054,744725;Vite per vino DOCG;0;575,48;13096;402734;101072;496097;378088;100924;118009;200;200;200;10000;0;0;0;2400;0
2015;2222008115497000001;Vite per vino di qualità;420045;0;0;420045;Cuneo;Piemonte;48,78;N;0;229;13,06894466;8,873967185;17,56997915;-5,144515885;23,07977361;0,793231171;34,15871364;1027,689437;Vite per vino DOCG;0;2159;35948;1073761;790453;1814566;1350403;434693;464164;6638,79;6631,89;6645,68;26554;10001;11;5;2400;0
2015;2222008120025000001;Vite per vino di qualità;57500;57500;0;0;Asti;Piemonte;8,82;N;0;90;13,45390919;9,15133273;17,96031502;-4,608292093;23,10117839;1,384424312;34,82722672;955,5947779;Vite per vino DOCG;0;575;2363;298173;43210;336009;279406;43210;56602;900;900;900;1410;0;0;0;2880;0
2015;2222008120033000001;Vite per vino di qualità;11900;11900;0;0;Asti;Piemonte;4,54;N;0;109;12,8399764;8,708631197;17,23126028;-5,199838237;22,55694114;0,591605794;33,74610644;1056,313306;Vite per vino DOCG, Vite per vino DOC;0;119;270;4783;11889;15880;5166;11889;10715;40;42,67;48;80;0;0;0;2080;0
