Anno;Cod_Azienda;Specie_Vegetale;PLT;PLV;PRA;PTA;Provincia;Regione;SAU;Biologica;SAU_Irrigata;KW_Macchine;avg_year;min_avg_year;max_avg_year;min_min_year;min_max_year;max_min_year;max_max_year;tot_prec_year;Tipo_Certificazione;max_irrigate;Produzione;Sum_Spesa_Distribuita;CAPITALE_FISSO;CAPITALE_CIRCOLANTE;PATRIMONIO_NETTO;CAPITALE_NETTO_TOTALE;LIQUIDITA_IMMEDIATE;UTILE_PERDITA_ESERCIZIO;Sum_Quantit�_azoto;Sum_Quantit�_fosforo;Sum_Quantit�_potassio;Sum_Valore_del_distribuito;lavoro_dipendente_ore_uomo;lavoro_dipendente_ore_macchina;lavoro_dipendente_ul;lavoro_famigliare_ore_uomo;lavoro_famigliare_ore_macchina
2016;2602016015415000001;Melo;472000;472000;0;0;Ferrara;Emilia Romagna;46,3;N;41,94;743;14,88337366;10,46469339;19,49155442;-4,282350081;24,19740635;4,290708381;36,03281962;974,5241913;;1;8000;9031;28940;310841;332509;32450;305514;300059;61303,16;36432,1;48867,63;94000;11073;0;6,15;7440;0
2016;2602016015735000001;Melo;11400;11400;0;0;Ravenna;Emilia Romagna;6,87;N;1,25;292;14,86274033;10,34356854;19,45373202;-4,296058189;23,91498804;4,147071503;36,16221274;816,8227911;;1;300;4850;331879;18537;349225;338288;18537;10937;266,02;114,01;209,02;400;17;17;0,01;2240;0
2016;2602016015763000001;Melo;15416;15416;0;0;Bologna;Emilia Romagna;3,97;N;1,4;109;14,06764288;9,622030479;18,6720941;-4,218214359;23,04132495;2,53311657;35,46085096;953,1123288;;0;376;3100;376766;24607;401373;385635;24607;15738;716,81;512,69;788,56;1700;0;0;0;2400;0
2016;2602016015843000001;Melo;32800;32800;0;0;Modena;Emilia Romagna;14,29;N;9,96;333;13,73979325;9,352133501;18,28655657;-4,242330455;22,35742483;2,390825811;34,77883185;990,0541429;;0;800;2300;1033540;44966;1078506;1048590;44966;29916;1847,83;2771,74;3326,09;8500;6439;55;3,58;1760;0
2016;2702014011607000001;Melo;39416;39416;0;0;Arezzo;Toscana;13,31;N;5,22;118;12,93128425;8,830644159;17,23222914;-3,397192087;21,95025702;2,56839219;31,79687934;1211,450728;;1;800;3856;4015;67889;71904;55516;67663;18260;82,18;95,87;178,05;1817;176;0;0,1;7440;0
2016;2702014011736000001;Melo;5454;5454;0;0;Firenze;Toscana;6,27;S;5,7;186;14,54471391;9,662118423;19,44351658;-3,389412579;22,35510398;4,77351477;33,28264344;1004,741626;Prodotto biologico;1;150;;123935;45055;168990;150039;45055;18951;51,43;51,43;51,43;180;0;0;0;4480;0
2016;2702015012046000001;Melo;3020;3020;0;0;Prato;Toscana;12;S;0,84;96;13,33874525;9,163998793;17,72352537;-3,667565766;21,35890652;3,530902625;32,15054237;1073,973109;;0;61;;219418;1920;221338;223236;1900;-1274;;;;;0;0;0;2416;0
2016;2812008020714000001;Melo;12155;12155;0;0;Ascoli Piceno;Marche;9,31;N;6,31;133;13,87063704;9,693378789;17,95282082;-3,337699686;21,36915405;2,873926877;31,26916357;1019,235497;;1;187;480;19970;77504;96855;62543;76886;34998;144;0;0;240;200;0;0,11;2240;0
2016;2822009009826000001;Melo;41500;41500;0;0;Perugia;Umbria;15,17;N;4,71;169;12,97717352;8,903017927;17,27194139;-3,312444595;21,7104171;2,304452091;31,85059309;1086,463776;;1;500;6478;259772;70219;326468;283994;61449;42475;418,6;418,6;418,6;2000;1504;4;0,83;2640;0
2016;2822015010207000001;Melo;18000;18000;0;0;Perugia;Umbria;20;N;5;202;13,71434129;9,652746392;18,1010772;-2,907793277;22,30384231;3,08931472;32,02219031;1049,402816;;1;300;10000;690064;20237;709206;707277;20237;1928;144;144;144;2160;1280;0;0,71;4788;0
2016;2912015996993000001;Melo;80500;80500;0;0;Viterbo;Lazio;10,14;N;5,58;135;14,48516793;10,48359106;18,93066461;-2,191108441;22,04520604;4,071433527;32,81311272;1086,873509;;1;2300;4440;83927;60912;144699;100464;60912;44235;1422;884;832;6030;0;0;0;2000;0
2016;3022008007001000001;Melo;20000;20000;0;0;Benevento;Campania;6,78;N;0;54;14,74328684;10,161485;19,3756229;-5,344411308;21,91730829;3,510078025;33,32999917;1199,215852;;0;400;2015;64519;24367;90089;67844;24367;22244;102,86;102,86;102,86;300;0;0;0;2800;0
2016;3022008009282000001;Melo;139150;139150;0;0;Caserta;Campania;18;N;18;234;15,707362;11,34018373;20,05482886;-2,917680603;22,57998094;5,003898405;33,2887071;1106,316427;;1;2530;5700;212727;158941;371668;292789;155387;78879;1670;120;120;2680;4322;0;2,4;4400;0
2016;3022008014002000001;Melo;70500;70500;0;0;Napoli;Campania;28;N;28;348;16,636855;13,17870718;20,01562993;0,569707134;23,94561079;5,456807804;32,0110267;1000,991394;;1;2350;5100;568234;190542;758775;729525;180302;29251;385,5;385,5;385,5;2462;12857;0;7,14;4400;0
2016;3022008015346000001;Melo;13200;13200;0;0;Napoli;Campania;6,2;N;6,2;75;16,66800628;13,25598089;19,99937096;0,725169472;23,98493207;5,454423972;31,94040823;996,3735702;;1;220;650;150822;52008;202830;171601;52008;31229;120;40;40;400;3400;0;1,89;1600;0
2016;3022008023003000001;Melo;25000;25000;0;0;Salerno;Campania;1,4;N;1,4;70;14,84422558;11,43333499;18,17078754;-4,264696226;22,47766898;2,608174302;30,45426356;1377,845265;;1;500;2270;177065;14144;191209;186063;13308;5146;478,55;1574,92;2634,86;2947;0;0;0;1280;0
2016;3022012033600000001;Melo;98900;98900;0;0;Caserta;Campania;10;N;10;178;15,13513725;10,65754555;19,55140503;-4,525162235;21,8186372;4,796061304;32,913459;1083,383419;;1;2300;9240;99883;76985;175973;168472;76985;7503;880;360;600;3060;1800;0;1;2200;0
2016;3022014033702000001;Melo;53200;53200;0;0;Caserta;Campania;9;N;9;121;14,84065832;10,17094493;19,44059049;-5,547318877;21,54036639;4,490943453;33,08917834;1097,488226;;1;1400;1500;224189;69717;293907;261891;67556;32015;1955,17;1862,07;1117,24;3600;4800;0;2,67;3200;0
2016;3022015033905000001;Melo;15000;15000;0;0;Napoli;Campania;4,7;N;3,5;50;16,68558043;13,29663932;19,99988998;0,853607754;23,9867912;5,563353503;31,92884998;969,9578691;;0;250;2800;76026;44513;120539;104628;44513;15911;700;140;140;1400;3200;0;1,78;2240;0
2016;3022016034147000001;Melo;18000;18000;0;0;Salerno;Campania;6,44;S;0;59;12,85601321;8,370138755;17,46583063;-10,92114056;20,76886337;-0,764144985;32,28791987;981,8194791;;0;120;120;217199;30549;247572;230328;27159;18583;30;30;150;210;2;80;0;1600;0
2016;3032016500025000001;Melo;54000;54000;0;0;Vibo Valentia;Calabria;3,91;N;3,91;50;16,90832696;14,39837419;19,60292036;3,582858817;24,53011107;6,400547202;31,53034301;1057,444341;;1;1200;;101021;51541;152562;103013;51412;49549;270;54;270;660;0;0;0;4600;0
2017;2212008000479000001;Melo;125778;125778;0;0;Aosta;Valle Dâ€™Aosta;17,49;N;14,8;156;2,681629571;-1,743874634;6,736978978;-25,27110749;14,82889738;-13,96657415;23,62350537;1054,895868;;1;1988;3900;870931;232435;1067115;1047607;98427;19509;9,6;19,2;38,4;2247;3096;0;1,72;3900;0
2017;2222008115488000001;Melo;744614;744614;0;0;Cuneo;Piemonte;76,63;S;68,13;660;11,46169825;6,757535057;16,21434772;-13,89372897;21,64491569;-1,529632192;33,59273227;1139,008121;Coltivazione su superficie biologica;1;18048,5;48333;1589192;229075;1818215;421598;227276;1396617;3919,34;3919,34;3919,34;30265;15551;143;8,63;4960;0
2017;2222008120050000001;Melo;1050;1050;0;0;Asti;Piemonte;3,79;N;0;81;13,43603979;8,741430875;18,43860881;-13,27769539;23,86807342;-0,355404405;36,0395343;684,1152676;;0;30;150;55301;3493;58478;57361;3493;1117;;;;;0;0;0;2640;0
2017;2212008000800000001;Melo;0;0;0;0;Aosta;Valle Dâ€™Aosta;3,18;N;3,18;237;2,724285562;-1,679327582;6,799076279;-25,02349481;14,59649413;-13,45083893;23,52458433;1023,257408;;1;0;350;611986;176934;720648;710491;88327;10156;0;0;0;100;0;0;0;5600;0
2017;2212008001358000001;Melo;0;0;0;0;Aosta;Valle Dâ€™Aosta;1,98;N;1,23;185;2,722807623;-1,652082257;6,796056578;-24,85359335;14,58617043;-13,47965172;23,5560866;1033,208749;;0;;;257095;11424;255220;257852;10123;-2633;;;;;128;0;0,07;3760;0
2017;2212008010139000001;Melo;500;500;0;0;Aosta;Valle Dâ€™Aosta;2,41;N;2,48;59;2,90693542;-1,517108986;6,986567583;-24,98251362;14,85175985;-13,16116312;23,75658196;1031,00313;;1;6,5;190;104780;26420;128663;120898;24209;7766;;;;;1600;0;0,89;1600;0
2017;2212008010163000001;Melo;0;0;0;0;Aosta;Valle Dâ€™Aosta;2,08;N;2,44;48;2,244333854;-2,108758853;6,330944493;-25,13231331;13,86814124;-14,06107373;22,90734214;1063,779696;;1;;;83217;39150;119365;101494;31787;17872;;;;;112;0;0,06;1760;0
2017;2212009000459000001;Melo;500;500;0;0;Aosta;Valle Dâ€™Aosta;8,75;S;8,75;319;3,042917726;-1,408460213;7,097010092;-25,02485465;15,35857523;-13,31683212;24,11094829;1011,595394;;1;5;;1725993;1133838;2759752;2659204;321870;100548;17,4;17,4;17,4;60;6844;380;3,8;9760;0
2017;2212009001334000001;Melo;0;0;0;0;Aosta;Valle Dâ€™Aosta;0,41;N;0,37;4;2,722899167;-1,647657807;6,796006228;-24,8294968;14,58304683;-13,48033672;23,57002383;1037,267386;;0;;;57124;64409;121202;108926;53116;12276;;;;;0;0;0;3000;0
2017;2212009001639000001;Melo;3010;3010;0;0;Aosta;Valle Dâ€™Aosta;2,13;N;2,13;312;2,753322363;-1,618608537;6,827175766;-24,8083795;14,63989703;-13,46020871;23,62275892;1037,935042;Denominazioni di Origine Protetta (DOP);1;35,5;350;57941;14382;72894;73617;7342;-724;0;0;0;112;0;0;0;1850;0
2017;2212010000669000001;Melo;13500;13500;0;0;Aosta;Valle Dâ€™Aosta;2,5;N;1,6;48;6,306162793;1,363770145;10,57730883;-18,37474333;16,03997562;-7,132161145;26,6597141;935,2454445;;1;90;1250;163587;40023;203610;181631;37889;21979;100;50;50;800;0;0;0;2560;0
2017;2212011019993000001;Melo;35500;35000;0;500;Aosta;Valle Dâ€™Aosta;4,92;N;4,59;81;3,506278106;-1,025266613;7,587949279;-24,52375284;15,6982376;-12,18110159;24,63543436;973,3475829;;1;710;600;348743;6905;241387;212889;0;28498;0;0;0;750;0;0;0;4060;0
2017;2212011020013000001;Melo;37800;7900;0;29900;Aosta;Valle Dâ€™Aosta;8,71;S;6,12;385;3,159102098;-1,286049843;7,234111806;-24,81069059;15,33619397;-12,93326012;24,1958142;995,468457;;1;290;2200;506925;158790;539401;467138;89024;72264;;;;;0;0;0;4200;0
2017;2212013020026000001;Melo;20650;20650;0;0;Aosta;Valle Dâ€™Aosta;10,38;N;9,65;159;2,890228762;-1,535591472;6,967868914;-24,98794242;14,85229144;-13,2231035;23,76007689;1036,23124;;1;40,5;1980;278244;150949;338568;312257;60150;31582;114,37;114,37;114,37;575;160;100;0,09;3620;0
2017;2212017012004000001;Melo;3540;3540;0;0;Aosta;Valle Dâ€™Aosta;0,96;N;0,96;60;5,194728186;0,379877745;9,386883102;-21,11747706;16,22287791;-9,226124947;26,07945179;960,7358226;;1;30;68;71821;23342;95163;77114;21725;21049;0;0;0;150;0;0;0;1100;0
2017;2212017201804000001;Melo;38250;38250;0;0;Aosta;Valle Dâ€™Aosta;4,38;N;4,38;129;2,533922067;-1,843187381;6,611670159;-25,00029502;14,31499298;-13,76876948;23,33466392;1037,895712;;1;450;832;251306;47663;298078;271476;47663;26602;166,85;111,23;139,04;899;0;0;0;3936;0
2017;2212017201810000001;Melo;76000;61400;0;14600;Aosta;Valle Dâ€™Aosta;8,35;N;8,13;324;2,756562164;-1,649752531;6,831722842;-25,01235993;14,65820272;-13,4284788;23,5749449;1022,597116;;1;760;11394;616257;655069;247354;205984;0;42670;21,58;43,17;86,33;200;2756;0;1,53;6800;0
2017;2222008000087000001;Melo;28239;28239;0;0;Torino;Piemonte;3,61;N;9,81;243;10,51387961;5,436828275;15,29323172;-15,83760428;20,26462212;-2,134142251;31,9114498;972,9991317;;1;732;1757;4386;71525;75911;35407;34661;40504;;;;;0;0;0;4400;0
2017;2222008000299000001;Melo;12003;12003;0;0;Torino;Piemonte;8,83;N;20,58;162;9,968198479;4,91229409;14,77866298;-15,86451127;19,52118737;-2,31693595;31,37234987;1048,559504;;1;1600;3398;426358;127424;553782;495967;72076;57815;0;0;0;85;0;0;0;5600;0
2017;2222008017014000001;Melo;71690;71690;0;0;Cuneo;Piemonte;15,91;N;20,89;254;11,53701049;6,960607072;16,16607267;-13,45159983;21,5512506;-1,317844651;33,33050683;1120,200557;;1;1991,7;11121;588663;102445;691109;676678;102321;14430;1307,27;0;0;1172;11040;0;6;4160;0
2017;2222008080171000001;Melo;22737;22737;0;0;Cuneo;Piemonte;14,52;N;8,76;212;11,66052837;6,990630912;16,54855991;-14,49060846;22,42349803;-2,240256079;34,4833823;789,5204354;;1;315;2090;856720;56019;912213;871740;55892;40475;1490,07;0;298,01;1304;0;0;0;2400;0
2017;2222008080528000001;Melo;60060;60060;0;0;Cuneo;Piemonte;10,49;N;10,49;176;11,56089731;7,080813474;16,12485417;-13,08178876;21,55075347;-1,292377992;33,20549195;1159,416617;;1;2002;5142;621641;101623;723265;652311;101544;70953;309,49;153,59;460,77;1570;890;0;0,49;5400;0
2017;2222008080572000001;Melo;85320;85320;0;0;Cuneo;Piemonte;13,33;N;13,33;384;11,74429267;7,112554519;16,39285493;-13,29703734;21,6980655;-1,201450409;33,53586729;1109,17195;;1;2370;10402;196403;107269;303673;239122;107206;64550;213,48;177,89;462,52;1300;1250;0;0,69;5400;0
2017;2222008080579000001;Melo;327589;327589;0;0;Cuneo;Piemonte;49,84;S;49,84;772;12,15018126;7,432584438;16,8559514;-14,07191789;22,1617968;-0,953759253;34,27196134;925,0262424;Coltivazione su superficie biologica;1;3668;19290;1223026;605852;1828776;1444488;605643;384288;554,93;50,44;50,44;4741;9503;3;5,28;8100;0
2017;2222008110000000001;Melo;148153;148153;0;0;Cuneo;Piemonte;16,42;N;16,42;579;11,64858163;7,050403548;16,30417109;-13,78818543;21,70859308;-1,316607519;33,59549936;1080,570339;Altra tipologia di certificazione;1;4630;12360;851581;139018;990596;924917;137636;65682;1153,27;720,79;1874,06;3586;3473;0;1,93;4400;0
2017;2222008176108000001;Melo;16891;16891;0;0;Asti;Piemonte;4,25;N;0;101;13,38887619;8,713176809;18,37189837;-13,23919072;23,78788797;-0,427894234;35,92425703;685,1728747;;0;312;515;76934;21894;98828;87933;17029;10895;234,06;234,06;234,06;749;0;0;0;2496;0
2017;2222008180483000001;Melo;192077;192077;0;0;Cuneo;Piemonte;16,69;N;15,29;181;9,690682465;4,732402946;14,45156143;-15,74358759;19,3302304;-2,593720946;31,02453507;1068,258228;;1;4684;17242;164795;203567;368655;222273;191422;146383;2222,35;1333,41;2222,35;7494;2100;0;1,17;5100;0
2017;2222008180535000001;Melo;235375;234375;0;1000;Cuneo;Piemonte;17,84;S;18,25;255;11,0033134;6,399664314;15,675584;-13,70600805;21,12979426;-1,712761979;32,89298465;1203,116369;Indicazione Geografica Protetta (IGP);1;6280;16800;559789;310257;869303;665171;163159;204131;771,43;428,57;771,43;3000;4800;0;2,67;4400;0
2017;2222008180542000001;Melo;97225;97225;0;0;Cuneo;Piemonte;10,01;N;10,53;619;11,19511908;6,574576261;15,88775239;-13,73780607;21,35123143;-1,619720608;33,17462712;1156,738349;;1;2777,87;17944;613852;7531;411160;379054;0;32106;465,28;155,09;465,28;2360;1466;2;0,82;2560;0
2017;2222008180545000001;Melo;78850;78850;0;0;Cuneo;Piemonte;8,66;N;8,6;207;10,03794847;5,436958379;14,72354042;-14,20527844;20,09049501;-2,467650025;31,92085325;1155,660001;;1;2075;5100;194028;96982;291010;199224;96763;91786;20,83;13,89;20,83;1487;12;12;0,01;5200;0
2017;2222008180550000001;Melo;122550;122550;0;0;Cuneo;Piemonte;25,47;S;21,75;235;10,59389046;5,913202027;15,33808492;-14,22087435;20,68859382;-2,139338022;32,67434305;1064,20725;Coltivazione su superficie biologica;1;2850;15800;599852;99974;699694;635247;98738;64448;152,52;50,84;152,52;400;806;67;0,45;2800;0
2017;2222008180565000001;Melo;32505;32383;0;122;Cuneo;Piemonte;7,92;N;7,34;277;11,36571966;6,737617428;16,00474288;-13,32122381;21,34749202;-1,476715171;33,00763925;1101,959625;;1;1300;1869;119969;28678;148385;126222;28584;22163;144,42;0;0;476;254;4;0,14;2700;0
2017;2222008180573000001;Melo;172108;172108;0;0;Cuneo;Piemonte;22,05;N;22,05;293;11,60033497;6,913725366;16,26862372;-13,3659314;21,54546893;-1,26069336;33,29843237;1083,183487;;1;5062;15254;279604;154871;433218;371691;154793;61526;666,19;1172,06;2344,1;8188;5018;18;2,79;9992;0
2017;2222008180577000001;Melo;72019;72019;0;0;Cuneo;Piemonte;26,6;N;26,6;257;12,1533935;7,426414034;16,85002729;-13,3651762;22,1477015;-0,99997703;34,07045704;973,5638308;;1;2046;5300;341707;191263;532971;424980;191188;107990;627,44;0;0;2100;2500;0;1,39;9992;0
2017;2222008180611000001;Melo;144130;144130;0;0;Cuneo;Piemonte;21,45;N;21,45;300;10,06825739;5,466720017;14,75436474;-14,19400446;20,12420855;-2,447329991;31,95538331;1155,122502;;1;4060;12436;1068514;190754;1259247;1052513;190348;206736;174,48;67,1;174,48;686;2171;2;1,2;4960;0
2017;2222008180612000001;Melo;163030;163030;0;0;Cuneo;Piemonte;27,95;N;30,9;379;9,996713669;5,404505554;14,67468609;-14,19089519;20,0511305;-2,488770355;31,85286282;1163,247178;Altra tipologia di certificazione;1;3836;17117;974864;10611;984822;921779;10597;63043;243,06;81,02;243,06;1983;11805;2;6,55;7520;0
2017;2222008181310000001;Melo;284200;284200;0;0;Cuneo;Piemonte;8,27;N;8,38;324;11,67325534;6,933635951;16,44554736;-13,70057918;21,77425528;-1,495601626;33,79219268;1089,468718;;1;2030;1550;295620;356605;652225;288451;356605;363774;77,78;77,78;77,78;1400;0;0;0;4160;0
2017;2222011080627000001;Melo;0;0;0;0;Cuneo;Piemonte;5,88;N;4,49;199;10,60832209;5,88747957;15,28665802;-13,78125251;20,47062919;-1,913844574;32,07303644;1131,01933;;0;;;359363;46504;405814;376055;44811;29759;;;;;270;0;0,15;2700;0
2017;2302008000668000001;Melo;28560;28560;0;0;Sondrio;Lombardia;2,77;N;0;89;4,861915424;-0,1740301;9,558259655;-28,28933934;16,9764396;-9,527600216;26,46660493;1109,812872;;0;952;7100;137861;12732;150594;147100;12039;3493;1880;1880;1880;2820;0;0;0;3000;0
2017;2302008004944000001;Melo;12690;12690;0;0;Sondrio;Lombardia;3,4;N;0;131;4,281401557;-0,686548379;8,901126712;-28,47973629;15,65678626;-10,06511682;25,07997008;1261,610392;;0;423;1600;55789;8789;65062;61888;8789;3175;;;;;0;0;0;3000;0
2017;2302008004949000001;Melo;33240;33240;0;0;Sondrio;Lombardia;5,94;N;0;110;4,378497967;-0,529711122;8,926733972;-27,30421264;15,56475987;-9,705479409;24,85500975;1224,410352;;0;1108;2860;14048;28145;41496;16956;28145;24540;350,35;350,35;350,35;350;0;0;0;2840;0
2017;2302008004952000001;Melo;7480;7480;0;0;Sondrio;Lombardia;2,5;N;0;54;4,210304885;-0,725074808;8,799394744;-28,10313771;15,49236905;-10,04795531;24,85222044;1290,01329;;0;187;1680;555;2418;2973;2935;1837;38;144;144;144;144;0;0;0;2600;0
2017;2302008004954000001;Melo;22440;22440;0;0;Sondrio;Lombardia;2,23;N;0;131;4,252182849;-0,664808425;8,82080118;-27,95093965;15,61399125;-10,11529168;24,91896791;1217,971404;;0;748;1500;28164;17685;45566;32666;17685;12901;200;200;200;200;0;0;0;2520;0
2017;2302008004957000001;Melo;18300;18300;0;0;Sondrio;Lombardia;2,07;N;0;138;4,762119215;-0,285694136;9,458765521;-28,68050689;16,49504443;-9,311804437;26,0275132;1187,044738;;0;732;;15929;19543;35301;22962;15043;12339;80;80;80;80;0;0;0;2200;0
2017;2302008004964000001;Melo;15270;15270;0;0;Sondrio;Lombardia;3,63;N;0;93;4,588501946;-0,418464081;9,234539223;-28,21900463;16,00193466;-9,415187077;25,488719;1162,375165;;0;509;1720;60695;37209;97003;48599;14844;48404;330;330;330;330;0;0;0;5600;0
2017;2302008004966000001;Melo;5190;5190;0;0;Sondrio;Lombardia;2,23;N;0;73;4,454804333;-0,538253473;9,08652013;-28,04711984;15,70587262;-9,517501444;25,17418091;1313,775906;;0;173;800;20792;12224;32330;23769;12224;8561;100;100;100;100;0;0;0;2600;0
2017;2302008004971000001;Melo;6750;6750;0;0;Sondrio;Lombardia;1,62;N;0;118;4,5885069;-0,418464068;9,234552881;-28,21918278;16,00202795;-9,415263471;25,48880706;1162,372093;;0;270;1520;25484;5122;30606;37119;4863;-6513;;;;;0;0;0;2600;0
2017;2302008004973000001;Melo;91347;91347;0;0;Sondrio;Lombardia;5,24;N;0;282;4,70945081;-0,317768614;9,396649781;-28,38715731;16,67965089;-9,620803964;26,18867461;1132,838254;;0;1750;7080;57198;60708;117906;66772;52520;51134;2881,25;2881,25;2881,25;4389;0;0;0;3400;0
2017;2222008115472000001;Melo;98520;98520;0;0;Cuneo;Piemonte;12,03;N;12,03;247;11,13663806;6,532358949;15,80971805;-13,6492451;21,26425638;-1,656824691;33,03540413;1162,644295;;1;2463;4635;359247;501359;860501;764801;501080;95700;721,47;250,43;500,86;2789;465;166;0,26;5520;0
2017;2302016003080000001;Melo;19980;19980;0;0;Sondrio;Lombardia;2,48;N;0;33;4,21816733;-0,720268932;8,810850545;-28,19485026;15,53506354;-10,09045696;24,89462972;1274,135359;;0;666;2665;156221;32846;189045;196184;20846;-6539;513,45;513,45;513,45;750;0;0;0;2200;0
2017;2302016003086000001;Melo;43200;43200;0;0;Sondrio;Lombardia;5,76;N;0;49;4,423964424;-0,593615434;9,110474708;-28,24232888;16,59573797;-10,1317604;26,11341512;1135,832896;;0;1440;4000;217042;35937;252864;245920;35937;8960;1480;1480;1480;1480;0;0;0;2200;0
2017;2302016003087000001;Melo;30240;30240;0;0;Sondrio;Lombardia;1,76;N;0;55;4,593524119;-0,414616098;9,241098035;-28,2379525;16,01778084;-9,414591741;25,50518645;1161,616383;;0;430;1500;93149;36786;129935;116337;36786;13598;560;560;560;560;0;0;0;2200;0
2017;2302016003088000001;Melo;16140;16140;0;0;Sondrio;Lombardia;2,17;N;0;207;4,701908275;-0,339460793;9,39324441;-28,60063757;16,43505298;-9,415617707;25,96497178;1138,903585;;0;538;3720;145017;0;114724;113895;0;829;807,33;807,33;807,33;780;0;0;0;2200;0
2017;2302017003500000001;Melo;29650;29650;0;0;Sondrio;Lombardia;1,86;N;0;100;4,701641782;-0,326140372;9,393783227;-28,22505795;16,81079222;-9,698839074;26,31955873;1105,594853;;0;686;1320;77146;9655;86801;86516;9655;285;2414;2414;2414;2414;0;0;0;2200;0
2017;2302017003501000001;Melo;18480;18480;0;0;Sondrio;Lombardia;2,31;N;0;66;4,297864719;-0,636238961;8,878548159;-27,76435329;15,47631578;-9,815090713;24,83054983;1293,525693;;0;462;3800;72187;2800;74987;80593;2800;-5606;37;37;37;37;0;0;0;2200;0
2017;2302017003502000001;Melo;83240;83240;0;0;Sondrio;Lombardia;5,09;N;0;139;4,241353876;-0,703956642;8,84045231;-28,30089554;15,58832564;-10,09547439;24,95660651;1260,731275;;0;2081;9500;43981;59545;103526;52144;59545;51382;3445;3445;3445;3445;0;0;0;2200;0
2017;2302017003503000001;Melo;71425;71425;0;0;Sondrio;Lombardia;4,09;N;0;60;4,751347517;-0,279311912;9,446177374;-28,22356502;16,86827563;-9,64149704;26,37540474;1107,748218;;0;1257;7120;39775;56815;96590;41305;56815;55285;2251;2251;2251;2251;0;0;0;2200;0
2017;2302017003504000001;Melo;27030;27030;0;0;Sondrio;Lombardia;3,08;N;0;49;4,371795655;-0,538726255;8,92248426;-27,34519369;15,55773988;-9,712670952;24,85534841;1222,696953;;0;901;4520;0;21172;21172;0;21172;21172;76;76;76;76;0;0;0;2200;0
